Height,BMI,Sex,Weight
163.3,29.46,Female,78.6
174.5,25.38,Female,77.3
156.2,30.66,Female,74.8
163.8,26.72,Female,71.7
166.1,31.88,Female,88.0
154.7,20.38,Female,48.8
160.2,28.9,Female,74.2
170.9,31.44,Female,91.8
170.5,21.63,Female,62.9
161.7,24.75,Female,64.7
155.9,22.67,Female,55.1
160.2,23.64,Female,60.7
162.9,21.84,Female,58.0
153.2,22.73,Female,53.3
168.2,25.45,Female,72.0
171.3,27.5,Female,80.7
168.1,24.5,Female,69.2
171.2,31.81,Female,93.2
156.3,31.87,Female,77.9
168.8,28.92,Female,82.4
162.5,27.63,Female,73.0
159.5,27.88,Female,70.9
175.4,24.56,Female,75.6
163.0,29.87,Female,79.4
178.3,26.87,Female,85.4
164.4,22.1,Female,59.7
174.1,27.57,Female,83.6
160.7,19.97,Female,51.6
165.5,30.27,Female,82.9
166.5,21.1,Female,58.5
159.7,21.1,Female,53.8
158.0,21.74,Female,54.3
165.7,28.21,Female,77.5
178.1,25.27,Female,80.2
156.3,24.54,Female,60.0
166.0,25.78,Female,71.0
167.3,26.7,Female,74.7
165.4,21.77,Female,59.6
168.3,28.34,Female,80.3
173.2,27.2,Female,81.6
165.4,27.03,Female,73.9
170.9,30.93,Female,90.3
160.7,28.18,Female,72.8
168.6,26.8,Female,76.2
168.9,23.12,Female,66.0
157.7,27.35,Female,68.0
166.7,23.41,Female,65.1
167.9,29.48,Female,83.1
154.9,25.75,Female,61.8
180.8,26.14,Female,85.4
162.4,22.97,Female,60.6
166.1,29.51,Female,81.4
159.3,22.72,Female,57.7
163.3,25.13,Female,67.0
171.3,25.69,Female,75.4
172.7,29.32,Female,87.4
157.9,16.22,Female,40.4
158.1,33.18,Female,82.9
162.8,27.87,Female,73.9
168.1,27.73,Female,78.4
171.8,31.35,Female,92.5
158.6,23.0,Female,57.9
175.0,25.62,Female,78.5
169.2,23.9,Female,68.4
173.5,26.65,Female,80.2
174.2,17.44,Female,52.9
162.9,24.29,Female,64.5
170.4,25.42,Female,73.8
162.2,29.8,Female,78.4
154.2,27.2,Female,64.7
172.1,28.03,Female,83.0
160.6,23.12,Female,59.6
171.9,25.02,Female,73.9
167.9,22.4,Female,63.1
153.6,22.33,Female,52.7
163.8,26.4,Female,70.8
167.5,26.23,Female,73.6
166.8,26.43,Female,73.5
146.3,23.29,Female,49.8
170.3,26.98,Female,78.2
162.5,23.61,Female,62.3
160.8,30.83,Female,79.7
163.4,26.08,Female,69.6
167.3,25.06,Female,70.1
171.0,28.97,Female,84.7
175.9,31.02,Female,96.0
175.9,25.91,Female,80.2
165.9,23.36,Female,64.3
153.5,27.5,Female,64.8
171.8,25.97,Female,76.7
154.0,30.8,Female,73.0
161.6,28.71,Female,75.0
158.4,29.15,Female,73.1
162.4,26.61,Female,70.2
154.4,18.38,Female,43.8
171.1,30.39,Female,89.0
165.0,21.51,Female,58.6
164.2,28.26,Female,76.2
169.4,26.35,Female,75.6
174.2,25.45,Female,77.2
169.7,27.74,Female,79.9
164.6,26.56,Female,72.0
153.9,26.04,Female,61.7
164.1,25.68,Female,69.2
170.9,24.53,Female,71.6
172.6,24.21,Female,72.1
167.9,32.12,Female,90.5
174.7,27.47,Female,83.8
168.9,20.06,Female,57.2
169.7,32.39,Female,93.3
161.1,30.16,Female,78.3
159.1,28.25,Female,71.5
152.5,27.02,Female,62.8
172.7,27.05,Female,80.7
153.2,32.86,Female,77.1
159.5,23.44,Female,59.6
167.7,28.14,Female,79.1
167.6,27.33,Female,76.8
178.2,31.47,Female,99.9
169.8,26.8,Female,77.3
158.3,25.06,Female,62.8
169.7,24.37,Female,70.2
161.4,24.15,Female,62.9
165.2,28.11,Female,76.7
169.3,26.33,Female,75.5
174.8,23.15,Female,70.7
162.8,27.98,Female,74.2
173.9,31.07,Female,94.0
181.3,26.64,Female,87.6
164.2,25.04,Female,67.5
159.8,26.09,Female,66.6
175.6,26.69,Female,82.3
159.3,25.51,Female,64.7
164.1,25.62,Female,69.0
154.3,30.06,Female,71.6
165.0,30.77,Female,83.8
166.6,30.6,Female,84.9
165.4,23.84,Female,65.2
171.8,24.61,Female,72.6
181.6,25.48,Female,84.0
172.3,27.13,Female,80.5
173.0,28.06,Female,84.0
164.9,24.4,Female,66.3
160.7,28.64,Female,74.0
163.0,23.92,Female,63.6
159.7,23.48,Female,59.9
181.6,30.45,Female,100.4
158.2,27.9,Female,69.8
165.6,31.05,Female,85.1
163.5,28.59,Female,76.4
163.8,20.84,Female,55.9
168.4,21.18,Female,60.1
164.5,27.75,Female,75.1
162.7,27.51,Female,72.8
177.0,20.58,Female,64.5
163.3,25.41,Female,67.8
165.5,21.06,Female,57.7
162.1,30.61,Female,80.4
152.9,27.23,Female,63.7
165.5,26.76,Female,73.3
160.7,35.04,Female,90.5
156.4,28.96,Female,70.8
166.2,21.99,Female,60.7
166.0,22.79,Female,62.8
167.7,30.88,Female,86.8
163.8,33.91,Female,91.0
162.9,23.28,Female,61.8
172.2,29.17,Female,86.5
158.9,29.82,Female,75.3
158.4,29.39,Female,73.7
174.5,26.25,Female,79.9
164.8,18.93,Female,51.4
168.3,27.36,Female,77.5
163.9,25.07,Female,67.3
157.2,26.69,Female,66.0
167.2,31.52,Female,88.1
167.7,26.7,Female,75.1
170.4,24.32,Female,70.6
168.7,21.92,Female,62.4
157.9,32.21,Female,80.3
166.5,30.43,Female,84.4
175.8,24.66,Female,76.2
163.0,28.28,Female,75.1
154.5,31.43,Female,75.0
157.9,27.79,Female,69.3
163.9,24.24,Female,65.1
175.4,27.12,Female,83.4
167.7,28.28,Female,79.5
160.7,23.09,Female,59.6
171.9,28.76,Female,85.0
172.8,23.4,Female,69.9
176.6,22.25,Female,69.4
174.0,21.88,Female,66.2
159.6,21.94,Female,55.9
166.7,27.47,Female,76.3
167.5,25.82,Female,72.4
169.6,24.93,Female,71.7
172.1,20.11,Female,59.6
173.3,20.48,Female,61.5
164.8,24.17,Female,65.6
174.0,25.34,Female,76.7
168.0,19.88,Female,56.1
157.9,25.32,Female,63.1
161.7,25.34,Female,66.3
166.0,29.67,Female,81.8
173.1,23.75,Female,71.2
155.2,21.86,Female,52.7
160.4,29.72,Female,76.5
162.1,18.57,Female,48.8
169.8,24.71,Female,71.2
170.6,28.49,Female,82.9
159.4,24.92,Female,63.3
152.6,22.06,Female,51.4
155.4,26.42,Female,63.8
172.1,23.81,Female,70.5
170.6,25.33,Female,73.7
169.5,23.23,Female,66.7
168.9,23.95,Female,68.3
161.7,29.33,Female,76.7
170.4,23.92,Female,69.5
171.1,33.81,Female,99.0
165.3,19.61,Female,53.6
165.5,29.97,Female,82.1
163.6,27.21,Female,72.8
166.0,28.55,Female,78.7
169.9,27.18,Female,78.5
162.7,25.79,Female,68.3
159.6,29.86,Female,76.1
164.4,25.89,Female,70.0
170.1,19.11,Female,55.3
161.9,23.24,Female,60.9
165.9,22.16,Female,61.0
161.9,26.34,Female,69.0
170.8,21.71,Female,63.3
162.5,26.51,Female,70.0
158.6,25.72,Female,64.7
164.7,30.63,Female,83.1
162.0,28.93,Female,75.9
175.4,19.46,Female,59.9
162.3,23.19,Female,61.1
170.2,31.68,Female,91.8
163.7,26.89,Female,72.1
167.4,25.89,Female,72.6
164.2,24.74,Female,66.7
171.6,31.43,Female,92.6
154.7,24.26,Female,58.1
168.8,17.92,Female,51.1
170.2,25.01,Female,72.4
154.9,23.95,Female,57.5
173.3,20.17,Female,60.6
167.6,25.73,Female,72.3
166.8,22.86,Female,63.6
172.5,29.95,Female,89.1
164.7,26.15,Female,70.9
156.4,23.83,Female,58.3
153.4,25.82,Female,60.8
162.4,22.89,Female,60.4
160.9,25.26,Female,65.4
166.7,26.15,Female,72.7
167.8,22.84,Female,64.3
176.5,33.03,Female,102.9
179.0,24.67,Female,79.0
167.5,30.45,Female,85.4
171.9,28.53,Female,84.3
153.8,36.53,Female,86.4
165.9,29.3,Female,80.6
166.5,26.1,Female,72.4
170.3,26.43,Female,76.7
151.1,25.63,Female,58.5
157.0,23.06,Female,56.8
158.3,20.38,Female,51.1
162.9,24.29,Female,64.5
165.1,23.89,Female,65.1
170.9,31.44,Female,91.8
168.1,27.76,Female,78.4
157.7,27.41,Female,68.2
160.8,25.26,Female,65.3
159.7,18.33,Female,46.7
165.0,23.14,Female,63.0
152.0,33.81,Female,78.1
167.0,22.94,Female,64.0
159.9,21.87,Female,55.9
160.5,26.91,Female,69.3
161.5,27.12,Female,70.7
161.5,27.09,Female,70.7
156.2,18.68,Female,45.6
164.6,26.92,Female,72.9
169.5,25.0,Female,71.8
163.0,24.05,Female,63.9
172.4,27.8,Female,82.6
161.2,28.99,Female,75.3
163.8,26.48,Female,71.0
165.9,26.41,Female,72.7
165.9,25.39,Female,69.9
165.8,27.39,Female,75.3
174.8,24.4,Female,74.6
170.5,30.25,Female,87.9
176.8,25.13,Female,78.6
152.6,28.58,Female,66.6
161.4,27.29,Female,71.1
162.6,35.13,Female,92.9
164.1,28.09,Female,75.6
171.9,24.51,Female,72.4
161.2,25.08,Female,65.2
156.7,26.52,Female,65.1
163.3,29.03,Female,77.4
177.0,24.61,Female,77.1
171.1,21.76,Female,63.7
164.0,26.78,Female,72.0
170.5,20.28,Female,59.0
167.2,25.79,Female,72.1
165.1,27.27,Female,74.3
163.9,22.03,Female,59.2
165.2,30.46,Female,83.1
161.6,22.54,Female,58.9
166.4,24.41,Female,67.6
178.4,29.23,Female,93.0
170.6,16.26,Female,47.3
165.8,27.5,Female,75.6
169.2,27.47,Female,78.6
172.2,27.89,Female,82.7
165.4,27.96,Female,76.5
162.3,26.94,Female,71.0
170.7,29.89,Female,87.1
159.5,19.03,Female,48.4
164.5,24.6,Female,66.6
175.9,25.35,Female,78.4
169.5,33.67,Female,96.7
165.7,36.19,Female,99.4
157.7,27.28,Female,67.8
161.3,25.52,Female,66.4
171.6,33.26,Female,97.9
171.7,36.19,Female,106.7
164.9,23.23,Female,63.2
162.4,24.69,Female,65.1
159.3,25.42,Female,64.5
174.5,41.78,Female,127.2
164.7,30.04,Female,81.5
147.4,23.98,Female,52.1
159.9,29.86,Female,76.3
166.4,24.77,Female,68.6
170.4,21.8,Female,63.3
164.3,22.46,Female,60.6
183.3,26.48,Female,89.0
166.9,24.42,Female,68.0
151.8,22.28,Female,51.3
168.9,26.88,Female,76.7
163.6,16.16,Female,43.3
167.6,27.68,Female,77.8
170.3,30.88,Female,89.6
156.5,26.28,Female,64.4
169.6,29.64,Female,85.3
147.6,33.69,Female,73.4
163.1,27.63,Female,73.5
172.2,24.43,Female,72.4
176.4,25.21,Female,78.4
173.4,35.0,Female,105.2
164.4,29.19,Female,78.9
166.5,23.68,Female,65.6
169.2,27.6,Female,79.0
165.2,27.34,Female,74.6
170.0,23.61,Female,68.2
172.1,35.57,Female,105.4
153.8,28.98,Female,68.6
157.4,22.46,Female,55.6
168.2,29.03,Female,82.1
164.9,23.36,Female,63.5
175.8,29.78,Female,92.0
156.8,23.62,Female,58.1
159.9,32.01,Female,81.8
165.1,25.33,Female,69.0
167.2,29.82,Female,83.4
171.2,33.93,Female,99.4
174.4,22.74,Female,69.2
164.6,27.6,Female,74.8
175.0,27.83,Female,85.2
167.5,21.54,Female,60.4
172.1,24.78,Female,73.4
160.6,24.66,Female,63.6
163.7,28.14,Female,75.4
174.1,26.28,Female,79.7
157.9,28.6,Female,71.3
143.6,22.47,Female,46.3
170.6,28.37,Female,82.6
165.8,21.42,Female,58.9
166.6,19.24,Female,53.4
156.6,19.45,Female,47.7
164.3,24.89,Female,67.2
180.7,26.57,Female,86.8
162.8,20.63,Female,54.7
171.0,28.21,Female,82.5
173.4,28.71,Female,86.3
166.8,23.43,Female,65.2
171.1,28.83,Female,84.4
159.8,28.92,Female,73.9
169.1,16.86,Female,48.2
158.2,23.78,Female,59.5
165.9,23.66,Female,65.1
163.1,25.08,Female,66.7
170.9,26.42,Female,77.2
162.2,24.43,Female,64.3
161.3,28.7,Female,74.7
169.5,19.5,Female,56.0
158.3,25.05,Female,62.8
169.3,27.13,Female,77.8
164.5,25.0,Female,67.7
166.0,28.57,Female,78.7
166.3,24.3,Female,67.2
171.9,12.87,Female,38.0
179.1,24.89,Female,79.8
163.7,32.53,Female,87.2
153.7,21.02,Female,49.7
163.1,26.13,Female,69.5
166.3,21.15,Female,58.5
176.3,24.83,Female,77.2
160.0,26.94,Female,69.0
173.8,25.42,Female,76.8
167.7,24.62,Female,69.2
163.5,25.64,Female,68.5
159.9,24.52,Female,62.7
159.0,22.06,Female,55.8
167.4,26.29,Female,73.7
175.0,30.41,Female,93.1
167.0,21.49,Female,59.9
166.4,29.85,Female,82.7
160.3,24.89,Female,64.0
167.8,23.74,Female,66.8
171.6,28.23,Female,83.1
170.1,30.49,Female,88.2
167.2,22.2,Female,62.1
167.3,28.66,Female,80.2
167.9,25.15,Female,70.9
146.0,32.89,Female,70.1
145.3,20.62,Female,43.5
160.6,27.18,Female,70.1
168.8,26.91,Female,76.7
163.3,31.15,Female,83.1
171.3,27.33,Female,80.2
156.3,25.7,Female,62.8
161.2,20.83,Female,54.1
172.9,25.95,Female,77.6
161.8,27.66,Female,72.4
171.8,25.37,Female,74.9
159.9,29.32,Female,75.0
154.5,26.94,Female,64.3
164.6,20.79,Female,56.3
158.8,28.59,Female,72.1
170.8,25.65,Female,74.8
176.3,24.75,Female,76.9
163.9,28.25,Female,75.9
155.7,24.8,Female,60.1
166.7,26.89,Female,74.7
178.5,25.87,Female,82.4
165.5,20.98,Female,57.5
165.2,25.18,Female,68.7
171.1,24.46,Female,71.6
161.2,28.65,Female,74.4
161.0,26.22,Female,68.0
160.9,20.12,Female,52.1
162.1,24.9,Female,65.4
172.0,22.97,Female,68.0
169.7,28.89,Female,83.2
168.1,24.13,Female,68.2
169.5,25.35,Female,72.8
170.4,23.9,Female,69.4
158.1,27.07,Female,67.7
160.3,28.89,Female,74.2
174.2,23.12,Female,70.2
171.3,20.25,Female,59.4
155.9,26.89,Female,65.4
167.0,24.76,Female,69.1
164.6,24.46,Female,66.3
159.5,27.97,Female,71.2
165.7,25.1,Female,68.9
158.7,36.88,Female,92.9
159.7,32.89,Female,83.9
171.1,17.84,Female,52.2
159.5,24.45,Female,62.2
170.3,22.28,Female,64.6
166.5,27.36,Female,75.8
154.1,20.16,Female,47.9
163.6,27.21,Female,72.8
165.0,30.19,Female,82.2
162.6,26.32,Female,69.6
165.8,22.63,Female,62.2
161.8,23.84,Female,62.4
167.3,23.75,Female,66.5
170.1,29.79,Female,86.2
164.5,31.77,Female,86.0
177.1,33.68,Female,105.6
177.2,25.22,Female,79.2
171.5,31.87,Female,93.7
166.2,23.36,Female,64.5
181.1,24.82,Female,81.4
169.8,19.15,Female,55.2
160.6,28.32,Female,73.0
161.8,29.04,Female,76.0
163.3,23.78,Female,63.4
162.8,19.71,Female,52.2
171.3,23.97,Female,70.3
167.2,27.09,Female,75.7
163.0,22.63,Female,60.1
153.2,27.85,Female,65.4
166.6,25.99,Female,72.1
159.0,25.83,Female,65.3
165.7,17.41,Female,47.8
172.0,20.69,Female,61.2
170.2,27.92,Female,80.9
177.5,21.58,Female,68.0
158.2,28.32,Female,70.9
163.2,24.72,Female,65.8
161.2,23.57,Female,61.2
173.2,23.88,Female,71.6
164.5,25.74,Female,69.7
166.3,23.88,Female,66.0
169.7,22.2,Female,63.9
168.2,24.17,Female,68.4
151.0,30.28,Female,69.0
159.7,31.29,Female,79.8
160.4,30.36,Female,78.1
155.4,25.23,Female,60.9
156.7,30.34,Female,74.5
175.7,28.64,Female,88.4
169.2,27.74,Female,79.4
158.7,28.25,Female,71.1
168.5,23.16,Female,65.8
159.9,29.49,Female,75.4
171.6,25.44,Female,74.9
161.3,30.38,Female,79.0
168.1,27.58,Female,77.9
159.9,23.93,Female,61.2
173.2,24.48,Female,73.4
165.3,19.09,Female,52.2
166.7,31.81,Female,88.4
165.6,23.96,Female,65.7
165.8,24.93,Female,68.5
161.3,26.13,Female,68.0
167.2,28.12,Female,78.6
156.3,22.55,Female,55.1
167.6,33.88,Female,95.2
166.9,26.96,Female,75.1
153.9,21.95,Female,52.0
159.9,25.52,Female,65.2
165.0,26.93,Female,73.3
173.0,21.58,Female,64.6
169.6,26.5,Female,76.2
150.3,28.87,Female,65.2
168.4,28.69,Female,81.4
166.2,24.94,Female,68.9
157.5,29.0,Female,71.9
169.2,27.43,Female,78.5
174.5,17.49,Female,53.3
180.8,30.42,Female,99.4
159.6,24.57,Female,62.6
169.2,29.14,Female,83.4
173.1,29.17,Female,87.4
158.7,26.47,Female,66.7
169.5,25.03,Female,71.9
160.3,19.75,Female,50.7
155.1,21.94,Female,52.8
167.3,27.19,Female,76.1
159.0,20.29,Female,51.3
172.8,22.5,Female,67.2
167.1,32.7,Female,91.3
166.2,26.0,Female,71.8
166.4,23.22,Female,64.3
178.2,25.25,Female,80.2
171.0,18.7,Female,54.7
165.8,26.3,Female,72.3
177.6,16.5,Female,52.0
168.6,23.55,Female,66.9
172.2,21.1,Female,62.6
175.0,28.06,Female,85.9
172.4,20.69,Female,61.5
157.1,24.54,Female,60.6
157.0,19.17,Female,47.3
156.1,26.23,Female,63.9
157.7,20.48,Female,50.9
159.9,18.89,Female,48.3
165.4,21.48,Female,58.8
161.3,31.3,Female,81.4
168.2,26.92,Female,76.2
155.2,28.65,Female,69.0
154.3,25.18,Female,59.9
169.5,31.48,Female,90.4
161.3,28.93,Female,75.3
156.2,31.6,Female,77.1
171.0,22.46,Female,65.7
167.4,26.57,Female,74.5
164.2,32.35,Female,87.2
177.5,25.59,Female,80.6
160.4,19.55,Female,50.3
180.3,25.87,Female,84.1
160.0,25.93,Female,66.4
160.8,21.22,Female,54.9
161.5,24.67,Female,64.3
155.2,28.83,Female,69.4
167.1,24.41,Female,68.2
145.4,20.63,Female,43.6
162.1,26.59,Female,69.9
172.0,22.8,Female,67.5
165.8,23.69,Female,65.1
163.3,28.59,Female,76.2
173.3,21.29,Female,63.9
173.1,25.32,Female,75.9
166.5,25.57,Female,70.9
178.3,26.68,Female,84.8
154.8,20.13,Female,48.2
174.6,27.54,Female,84.0
169.7,28.92,Female,83.3
172.6,19.87,Female,59.2
172.1,28.88,Female,85.5
164.6,25.51,Female,69.1
159.5,24.79,Female,63.1
166.7,31.64,Female,87.9
158.7,25.16,Female,63.4
158.7,26.71,Female,67.3
172.1,29.53,Female,87.5
164.6,29.87,Female,80.9
160.0,26.79,Female,68.6
156.4,24.46,Female,59.8
158.8,27.04,Female,68.2
162.9,27.78,Female,73.7
168.4,28.83,Female,81.8
168.4,18.44,Female,52.3
153.9,26.26,Female,62.2
163.7,24.85,Female,66.6
159.3,22.66,Female,57.5
166.3,27.15,Female,75.1
161.7,21.27,Female,55.6
158.6,36.21,Female,91.1
173.4,27.17,Female,81.7
162.3,29.78,Female,78.4
159.3,30.2,Female,76.6
168.1,27.84,Female,78.7
167.5,32.53,Female,91.3
165.9,28.26,Female,77.8
169.0,21.78,Female,62.2
166.8,27.81,Female,77.4
164.2,28.55,Female,77.0
161.8,20.79,Female,54.4
168.6,30.81,Female,87.6
164.9,25.63,Female,69.7
171.0,24.88,Female,72.8
166.0,25.86,Female,71.3
161.6,35.26,Female,92.1
173.6,31.17,Female,93.9
175.0,25.17,Female,77.1
170.2,32.35,Female,93.7
169.6,24.35,Female,70.0
155.3,26.29,Female,63.4
173.2,23.55,Female,70.6
162.4,24.09,Female,63.5
169.6,24.57,Female,70.7
182.0,29.49,Female,97.7
168.1,27.3,Female,77.1
167.2,30.81,Female,86.1
163.1,28.65,Female,76.2
155.5,25.46,Female,61.6
167.4,35.02,Female,98.1
149.0,23.65,Female,52.5
164.4,28.44,Female,76.9
165.5,20.9,Female,57.2
163.4,29.7,Female,79.3
162.3,24.36,Female,64.2
174.2,23.83,Female,72.3
161.5,22.88,Female,59.7
172.6,25.22,Female,75.1
157.4,22.73,Female,56.3
174.8,22.39,Female,68.4
172.4,25.49,Female,75.8
166.9,20.93,Female,58.3
156.5,26.51,Female,64.9
173.0,26.07,Female,78.0
168.8,28.05,Female,79.9
159.6,30.47,Female,77.6
158.3,25.9,Female,64.9
154.4,31.3,Female,74.6
156.8,35.21,Female,86.6
176.7,29.06,Female,90.7
165.2,24.02,Female,65.6
159.8,22.91,Female,58.5
173.8,32.04,Female,96.8
162.0,26.1,Female,68.5
167.5,27.29,Female,76.6
169.4,24.42,Female,70.1
172.4,26.03,Female,77.4
150.7,29.63,Female,67.3
169.1,28.03,Female,80.2
181.5,25.55,Female,84.2
156.8,20.04,Female,49.3
171.9,30.91,Female,91.3
153.9,21.05,Female,49.9
174.2,23.02,Female,69.9
167.8,29.27,Female,82.4
169.2,27.69,Female,79.3
158.9,21.82,Female,55.1
160.6,26.45,Female,68.2
169.7,20.12,Female,57.9
176.1,26.84,Female,83.2
165.9,24.18,Female,66.6
172.2,28.29,Female,83.9
172.7,27.77,Female,82.8
158.2,27.56,Female,69.0
166.9,21.86,Female,60.9
164.8,32.04,Female,87.0
156.3,31.95,Female,78.1
159.6,27.92,Female,71.1
154.0,20.05,Female,47.6
169.6,24.52,Female,70.5
160.0,26.94,Female,69.0
177.9,28.28,Female,89.5
152.2,32.74,Female,75.8
168.8,27.64,Female,78.8
160.2,23.85,Female,61.2
174.3,23.61,Female,71.7
175.9,23.36,Female,72.3
169.4,26.3,Female,75.5
160.4,25.55,Female,65.7
161.0,24.74,Female,64.1
167.3,25.03,Female,70.1
160.8,28.82,Female,74.5
174.6,30.44,Female,92.8
163.0,16.56,Female,44.0
164.9,22.78,Female,61.9
173.7,23.0,Female,69.4
175.9,30.92,Female,95.7
175.1,26.91,Female,82.5
163.4,23.48,Female,62.7
161.5,32.1,Female,83.7
159.2,26.22,Female,66.5
173.3,27.91,Female,83.8
169.5,29.97,Female,86.1
155.9,23.99,Female,58.3
157.5,27.89,Female,69.2
161.8,30.27,Female,79.2
168.0,24.23,Female,68.4
161.9,24.61,Female,64.5
166.4,27.66,Female,76.6
147.7,30.87,Female,67.3
169.7,31.4,Female,90.4
165.4,23.75,Female,65.0
173.8,25.54,Female,77.1
160.6,32.47,Female,83.7
169.0,20.56,Female,58.7
174.6,22.02,Female,67.1
167.9,29.72,Female,83.8
162.4,34.95,Female,92.2
170.8,26.15,Female,76.3
157.0,31.2,Female,76.9
160.5,26.46,Female,68.2
160.4,29.65,Female,76.3
165.5,29.73,Female,81.4
162.9,26.49,Female,70.3
162.4,29.04,Female,76.6
168.8,23.46,Female,66.8
157.9,27.37,Female,68.2
172.1,26.09,Female,77.3
164.9,29.54,Female,80.3
160.3,17.97,Female,46.2
168.7,33.69,Female,95.9
169.5,25.69,Female,73.8
166.1,26.25,Female,72.4
160.0,23.94,Female,61.3
162.9,26.99,Female,71.6
168.5,29.58,Female,84.0
177.6,27.08,Female,85.4
152.8,28.37,Female,66.2
161.6,25.26,Female,66.0
174.0,29.42,Female,89.1
157.7,29.9,Female,74.4
164.8,31.01,Female,84.2
168.0,26.1,Female,73.7
165.4,19.08,Female,52.2
164.7,29.1,Female,78.9
167.8,24.96,Female,70.3
163.4,30.98,Female,82.7
158.1,25.05,Female,62.6
179.8,25.86,Female,83.6
171.8,28.14,Female,83.1
159.8,22.7,Female,58.0
169.5,23.58,Female,67.7
168.5,31.44,Female,89.3
167.3,23.66,Female,66.2
171.6,28.86,Female,85.0
165.4,26.86,Female,73.5
163.2,28.8,Female,76.7
164.6,20.49,Female,55.5
169.3,25.7,Female,73.7
160.9,24.0,Female,62.1
170.4,26.83,Female,77.9
159.7,26.0,Female,66.3
170.5,25.06,Female,72.9
152.7,31.21,Female,72.8
162.6,23.52,Female,62.2
173.9,27.44,Female,83.0
169.2,24.15,Female,69.1
165.0,24.48,Female,66.6
169.6,27.2,Female,78.2
161.0,25.5,Female,66.1
166.7,20.56,Female,57.1
150.7,21.94,Female,49.8
176.4,31.51,Female,98.0
164.1,19.21,Female,51.7
165.1,24.11,Female,65.7
168.9,25.69,Female,73.3
166.4,31.58,Female,87.4
165.0,23.75,Female,64.7
165.1,29.46,Female,80.3
157.9,23.61,Female,58.9
162.9,28.17,Female,74.8
166.3,24.84,Female,68.7
160.8,29.74,Female,76.9
167.0,23.34,Female,65.1
161.2,30.32,Female,78.8
155.3,28.16,Female,67.9
161.9,27.94,Female,73.2
182.6,27.47,Female,91.6
167.0,30.51,Female,85.1
167.6,28.64,Female,80.4
164.7,20.52,Female,55.7
156.9,28.51,Female,70.2
180.5,18.22,Female,59.4
162.4,23.42,Female,61.8
159.4,22.94,Female,58.3
167.1,23.71,Female,66.2
161.5,21.18,Female,55.2
159.7,20.32,Female,51.8
161.8,26.85,Female,70.3
168.9,26.61,Female,75.9
165.4,26.09,Female,71.4
164.1,24.42,Female,65.8
159.8,23.4,Female,59.8
161.5,25.74,Female,67.1
168.5,21.85,Female,62.0
161.2,26.26,Female,68.2
176.2,22.23,Female,69.0
157.5,28.13,Female,69.8
167.1,22.63,Female,63.2
171.9,29.26,Female,86.5
156.9,24.44,Female,60.2
168.1,23.63,Female,66.8
175.0,24.21,Female,74.1
173.2,21.14,Female,63.4
167.5,17.3,Female,48.5
163.0,24.63,Female,65.4
151.4,30.53,Female,70.0
170.3,24.79,Female,71.9
150.9,30.44,Female,69.3
174.9,25.94,Female,79.4
169.3,23.32,Female,66.8
151.3,30.93,Female,70.8
168.0,21.73,Female,61.3
177.5,25.06,Female,79.0
168.9,26.51,Female,75.6
162.0,30.33,Female,79.6
177.9,22.98,Female,72.7
170.7,27.01,Female,78.7
167.6,21.19,Female,59.5
169.8,26.08,Female,75.2
177.7,30.72,Female,97.0
166.2,23.59,Female,65.2
150.6,28.5,Female,64.6
166.6,27.37,Female,76.0
163.2,31.4,Female,83.6
178.8,29.39,Female,94.0
168.1,27.27,Female,77.1
160.4,23.53,Female,60.5
169.3,26.56,Female,76.1
160.4,31.18,Female,80.2
173.7,26.34,Female,79.5
169.1,25.83,Female,73.9
177.1,26.93,Female,84.5
163.5,24.41,Female,65.3
158.0,22.49,Female,56.1
157.1,30.65,Female,75.6
158.2,25.43,Female,63.6
164.5,29.84,Female,80.7
166.3,33.61,Female,93.0
167.5,26.29,Female,73.8
165.5,26.71,Female,73.2
154.0,27.34,Female,64.8
158.4,25.57,Female,64.2
164.6,23.24,Female,63.0
166.8,25.46,Female,70.8
161.2,26.09,Female,67.8
167.2,29.22,Female,81.7
168.4,22.47,Female,63.7
169.2,19.71,Female,56.4
165.9,31.25,Female,86.0
166.2,27.58,Female,76.2
166.6,23.99,Female,66.6
165.1,22.79,Female,62.1
177.3,19.85,Female,62.4
168.6,33.47,Female,95.1
163.8,22.87,Female,61.4
158.2,26.08,Female,65.3
180.0,26.66,Female,86.4
170.4,30.15,Female,87.5
163.2,23.89,Female,63.6
165.2,23.28,Female,63.5
162.5,29.49,Female,77.9
170.7,27.35,Female,79.7
170.9,22.78,Female,66.5
173.6,24.9,Female,75.0
169.0,30.02,Female,85.7
167.5,31.75,Female,89.1
154.9,24.05,Female,57.7
164.9,25.28,Female,68.7
154.1,22.12,Female,52.5
164.8,25.76,Female,70.0
163.5,27.47,Female,73.4
175.6,25.5,Female,78.6
171.5,25.06,Female,73.7
166.9,29.85,Female,83.1
156.9,23.93,Female,58.9
172.3,24.13,Female,71.6
162.7,33.81,Female,89.5
167.2,26.53,Female,74.2
162.2,23.91,Female,62.9
165.4,23.14,Female,63.3
170.9,25.22,Female,73.7
159.3,28.22,Female,71.6
177.5,23.11,Female,72.8
160.1,26.45,Female,67.8
158.5,25.61,Female,64.3
160.2,22.39,Female,57.5
166.8,28.83,Female,80.2
175.6,24.54,Female,75.7
175.1,25.38,Female,77.8
161.2,29.88,Female,77.6
162.0,26.85,Female,70.5
